team_id,sprint_id,planned_story_points,total_tasks,actual_sprint_cost,baseline_predicted_sprint_cost,residual,baseline_absolute_error,baseline_absolute_percentage_error,sprint_size_band,small_vs_large,segmented_predicted_sprint_cost,segmented_absolute_error,segmented_absolute_percentage_error,absolute_error_improvement,absolute_percentage_error_improvement,segmented_beats_baseline
T22,S2417,2.0,5,66304.7,7370.135082871008,58934.56491712899,58934.56491712899,88.8844454723858,small,small,6964.471286677315,59340.22871332268,89.49626303010598,-405.6637961936867,-0.6118175577201725,False
T22,S2418,2.0,6,13666.3,7254.26558219036,6412.034417809639,6412.034417809639,46.91858379963589,small,small,6808.1451471907585,6858.154852809241,50.18296724650594,-446.12043499960146,-3.264383446870049,False
T22,S2419,0.0,1,537.6,1102.8561070371316,-565.2561070371315,565.2561070371315,105.14436514827594,small,small,1055.0582192105899,517.4582192105898,96.25338899006508,47.79788782654168,8.890976158210862,True
T3,S242,3.5,7,8075.8,6034.104247455556,2041.695752544444,2041.695752544444,25.281653242334436,small,small,6151.891290763048,1923.9087092369518,23.823134664515614,117.78704330749224,1.4585185778188219,True
T22,S2424,3.0,1,789.0,1206.2468108383614,-417.2468108383614,417.2468108383614,52.88299250169346,small,small,1167.678190198182,378.67819019818194,47.9947009123171,38.56862064017946,4.888291589376358,True
T22,S2425,0.0,1,2223.5,1102.8561070371316,1120.6438929628684,1120.6438929628684,50.39999518609708,small,small,1055.0582192105899,1168.4417807894101,52.54966407867821,-47.79788782654168,-2.1496688925811327,False
T22,S2428,0.0,3,3390.4,2756.1268648685113,634.2731351314887,634.2731351314887,18.707914556733385,small,small,2745.7611221216284,644.6388778783717,19.013652603774528,-10.365742746882916,-0.3057380470411424,False
T3,S243,2.0,5,4339.5,4590.481852923822,-250.98185292382186,250.98185292382186,5.7836583229363265,small,small,5164.872179145856,825.3721791458556,19.01998338854374,-574.3903262220338,-13.236325065607414,False
T22,S2430,0.0,1,791.5,1102.8561070371316,-311.35610703713155,311.35610703713155,39.33747404133058,small,small,1055.0582192105899,263.55821921058987,33.29857475812885,47.79788782654168,6.038899283201729,True
T22,S2432,0.0,5,7292.7,6519.978519565501,772.7214804344985,772.7214804344985,10.595821580957649,small,small,7115.282547613696,177.41745238630392,2.4328088689553105,595.3040280481946,8.163012712002338,True
T22,S2433,0.5,1,1631.6,1174.5919518644757,457.0080481355242,457.0080481355242,28.009809275283416,small,small,1105.4139776881339,526.186022311866,32.24969491982508,-69.17797417634188,-4.2398856445416655,False
T22,S2434,0.0,3,3777.2,7408.865591311804,-3631.665591311804,3631.665591311804,96.1470293156784,small,small,7589.322331611052,3812.122331611052,100.92455606298454,-180.45674029924794,-4.7775267473061405,False
T22,S2436,0.0,1,4452.1,1102.8561070371316,3349.243892962869,3349.243892962869,75.22840666119063,small,small,1055.0582192105899,3397.0417807894105,76.30200985578513,-47.79788782654168,-1.0736031945944973,False
T22,S2437,0.0,1,1054.8,1102.8561070371316,-48.056107037131596,48.056107037131596,4.555944921988206,small,small,1055.0582192105899,0.25821921058991393,0.02448039539153526,47.79788782654168,4.531464526596671,True
T3,S244,9.0,6,9766.4,14553.64570722878,-4787.24570722878,4787.24570722878,49.017506012745535,medium,small,13950.422784337445,4184.022784337445,42.840993450375215,603.2229228913347,6.17651256237032,True
T22,S2446,5.0,2,3339.9,29659.803514715775,-26319.903514715774,26319.903514715774,788.0446574662647,medium,small,30397.753923710006,27057.853923710005,810.1396426153478,-737.9504089942311,-22.094985149083186,False
T22,S2448,3.0,1,783.4,1231.5810070541497,-448.18100705414975,448.18100705414975,57.20972773221212,small,small,1227.5484193092257,444.1484193092257,56.69497310559429,4.032587744924058,0.5147546266178296,True
T22,S2449,11.0,6,5669.1,14575.586022697204,-8906.486022697203,8906.486022697203,157.10581966621163,medium,small,14039.599950413867,8370.499950413867,147.65130180123595,535.9860722833364,9.454517864975685,True
T3,S245,8.0,12,10533.9,25576.892231916878,-15042.992231916878,15042.992231916878,142.8055348153759,medium,small,24256.66303521561,13722.76303521561,130.27238757929743,1320.229196701268,12.533147236078463,True
T22,S2451,0.0,6,24958.4,7945.164309189504,17013.2356908105,17013.2356908105,68.1663716055937,small,small,7420.627110697896,17537.772889302105,70.2680175383923,-524.5371984916055,-2.101645932798604,False
T22,S2454,0.0,3,5623.4,7408.865591311804,-1785.465591311804,1785.465591311804,31.75064180587908,small,small,7589.322331611052,1965.922331611052,34.95967442492179,-180.45674029924794,-3.2090326190427128,False
