team_id,sprint_id,planned_story_points,total_tasks,actual_sprint_cost,initial_predicted_sprint_cost,residual,initial_absolute_error,initial_absolute_percentage_error,sprint_size_band,small_vs_large,mid_predicted_sprint_cost,mid_absolute_error,mid_absolute_percentage_error,mid_absolute_error_improvement,mid_percentage_error_improvement,mid_beats_initial
T14,S1485,0.0,1,4649.5,1646.5739460522384,3002.926053947762,3002.926053947762,64.58599965475345,small,small,1643.829194926536,3005.670805073464,64.64503290834422,-2.7447511257023507,-0.059033253590769164,False
T21,S1811,0.0,1,500.0,500.3378598846811,-0.3378598846811087,0.3378598846811087,0.06757197693622174,small,small,500.4110247035948,0.41102470359481913,0.08220494071896382,-0.0731648189137104,-0.014632963782742078,False
T21,S1812,0.0,1,500.0,500.3378598846811,-0.3378598846811087,0.3378598846811087,0.06757197693622174,small,small,500.4110247035948,0.41102470359481913,0.08220494071896382,-0.0731648189137104,-0.014632963782742078,False
T21,S1813,0.0,1,500.0,500.3378598846811,-0.3378598846811087,0.3378598846811087,0.06757197693622174,small,small,500.4110247035948,0.41102470359481913,0.08220494071896382,-0.0731648189137104,-0.014632963782742078,False
T21,S1814,11.0,3,1500.0,8085.4866389752615,-6585.4866389752615,6585.4866389752615,439.03244259835077,medium,small,7019.135254966081,5519.135254966081,367.9423503310721,1066.35138400918,71.09009226727869,True
T21,S1815,3.0,1,500.0,799.9735530333464,-299.97355303334643,299.97355303334643,59.99471060666929,small,small,780.0370103830995,280.0370103830995,56.007402076619904,19.936542650246906,3.9873085300493827,True
T21,S1817,5.0,1,500.0,1134.3554281647791,-634.3554281647791,634.3554281647791,126.87108563295584,medium,small,1122.075470004911,622.075470004911,124.41509400098221,12.279958159868102,2.4559916319736317,True
T21,S1818,0.0,1,500.0,501.3204580612687,-1.3204580612687096,1.3204580612687096,0.2640916122537419,small,small,503.1773288735722,3.1773288735722076,0.6354657747144415,-1.856870812303498,-0.37137416246069965,False
T21,S1823,0.0,1,500.0,501.92169191289065,-1.921691912890651,1.921691912890651,0.38433838257813024,small,small,505.23137945905984,5.231379459059838,1.0462758918119675,-3.3096875461691866,-0.6619375092338372,False
T21,S1830,8.0,1,500.0,2870.3625429864164,-2370.3625429864164,2370.3625429864164,474.0725085972833,medium,small,2845.6856377820245,2345.6856377820245,469.1371275564049,24.676905204391915,4.935381040878383,True
T21,S1832,0.0,2,500.0,848.8072271359662,-348.8072271359662,348.8072271359662,69.76144542719324,small,small,871.5184469456659,371.5184469456659,74.30368938913318,-22.71121980969974,-4.5422439619399455,False
T21,S1839,0.0,1,500.0,506.1657463931751,-6.165746393175084,6.165746393175084,1.2331492786350169,small,small,511.1444716841159,11.1444716841159,2.22889433682318,-4.978725290940815,-0.9957450581881631,False
